row_ID,sample_ID,collection_datetime_UTC,variable,value,units,censor_code
601,31,6/9/1981 19:40,MRP,2,ug P/L,
600,31,6/9/1981 19:40,Pb,5,ug/L,
622,32,6/15/1981 17:30,NO3,0.47,mg N/L,
623,32,6/15/1981 17:30,NH4,0.039,mg N/L,
615,32,6/15/1981 17:30,pH as H+,1.446918983,mol/L,
617,32,6/15/1981 17:30,TOC,2,mg/L,
619,32,6/15/1981 17:30,SOC,2,mg/L,
620,32,6/15/1981 17:30,SKN,0.34,mg/L,
621,32,6/15/1981 17:30,pH,4.25,standard units,
625,32,6/15/1981 17:30,SpCond,35,us/cm,
614,32,6/15/1981 17:30,TSP,5,ug P/L,
624,32,6/15/1981 17:30,MRP,3,ug P/L,
641,33,6/17/1981 13:15,NO3,0.45,mg N/L,
647,33,6/17/1981 13:15,NO3,0.46,mg N/L,
650,33,6/17/1981 13:15,NH4,0.33,mg N/L,
651,33,6/17/1981 13:15,NH4,0.33,mg N/L,
652,33,6/17/1981 13:15,NO2,0.39,mg N/L,
628,33,6/17/1981 13:15,Precip,0.71,in,
629,33,6/17/1981 13:15,pH,3.99,standard units,
630,33,6/17/1981 13:15,pH as H+,1.383791231,mol/L,
631,33,6/17/1981 13:15,SKN,0.64,mg/L,
632,33,6/17/1981 13:15,SKN,0.32,mg/L,
633,33,6/17/1981 13:15,TOC,3,mg/L,
637,33,6/17/1981 13:15,Precip,0.71,in,
640,33,6/17/1981 13:15,SOC,2,mg/L,
642,33,6/17/1981 13:15,BktVol,1190,mL,
643,33,6/17/1981 13:15,Ca,0.11,mg/L,
646,33,6/17/1981 13:15,SpCond,53,us/cm,
648,33,6/17/1981 13:15,Mg,0.01,mg/L,
653,33,6/17/1981 13:15,K,0.13,mg/L,
638,33,6/17/1981 13:15,TSP,7,ug P/L,
649,33,6/17/1981 13:15,MRP,5,ug P/L,
639,33,6/17/1981 13:15,Pb,10,ug/L,
667,34,6/22/1981 13:15,NO3,0.86,mg N/L,
673,34,6/22/1981 13:15,NO3,0.88,mg N/L,
676,34,6/22/1981 13:15,NH4,0.16,mg N/L,
677,34,6/22/1981 13:15,NH4,0.35,mg N/L,
678,34,6/22/1981 13:15,NO2,0.37,mg N/L,
654,34,6/22/1981 13:15,pH,3.72,standard units,
655,34,6/22/1981 13:15,pH as H+,1.313723668,mol/L,
656,34,6/22/1981 13:15,SKN,0.6,mg/L,
657,34,6/22/1981 13:15,SKN,0.19,mg/L,
658,34,6/22/1981 13:15,TOC,2,mg/L,
660,34,6/22/1981 13:15,Precip,0.56,in,
664,34,6/22/1981 13:15,SOC,2,mg/L,
666,34,6/22/1981 13:15,Precip,0.56,in,
668,34,6/22/1981 13:15,BktVol,970,mL,
669,34,6/22/1981 13:15,Ca,0.14,mg/L,
674,34,6/22/1981 13:15,Mg,0.01,mg/L,
679,34,6/22/1981 13:15,K,0.06,mg/L,
663,34,6/22/1981 13:15,TSP,6,ug P/L,
675,34,6/22/1981 13:15,MRP,2,ug P/L,
665,34,6/22/1981 13:15,Pb,20,ug/L,
693,35,7/3/1981 18:45,NO3,0.19,mg N/L,
694,35,7/3/1981 18:45,NO3,0.2,mg N/L,
702,35,7/3/1981 18:45,NH4,0.21,mg N/L,
703,35,7/3/1981 18:45,NH4,0.085,mg N/L,
704,35,7/3/1981 18:45,NO2,0.09,mg N/L,
680,35,7/3/1981 18:45,Precip,1.11,in,
681,35,7/3/1981 18:45,pH,4.53,standard units,
682,35,7/3/1981 18:45,pH as H+,1.510721939,mol/L,
683,35,7/3/1981 18:45,SKN,0.4,mg/L,
684,35,7/3/1981 18:45,SKN,0.19,mg/L,
685,35,7/3/1981 18:45,TOC,1,mg/L,
689,35,7/3/1981 18:45,Precip,1.11,in,
690,35,7/3/1981 18:45,SOC,1,mg/L,
695,35,7/3/1981 18:45,BktVol,1880,mL,
696,35,7/3/1981 18:45,Ca,0.02,mg/L,
698,35,7/3/1981 18:45,SpCond,16,us/cm,
700,35,7/3/1981 18:45,Mg,0.01,mg/L,
705,35,7/3/1981 18:45,K,0.1,mg/L,
691,35,7/3/1981 18:45,TSP,5,ug P/L,
701,35,7/3/1981 18:45,MRP,3,ug P/L,
692,35,7/3/1981 18:45,Pb,5,ug/L,
706,36,7/15/1981 15:45,NO3,0.39,mg N/L,
711,36,7/15/1981 15:45,NO2,0.18,mg N/L,
717,36,7/15/1981 15:45,NH4,0.19,mg N/L,
708,36,7/15/1981 15:45,SKN,0.36,mg/L,
709,36,7/15/1981 15:45,pH as H+,1.492904096,mol/L,
710,36,7/15/1981 15:45,pH,4.45,standard units,
712,36,7/15/1981 15:45,SpCond,19,us/cm,
713,36,7/15/1981 15:45,Mg,0.06,mg/L,
714,36,7/15/1981 15:45,K,0.12,mg/L,
716,36,7/15/1981 15:45,Ca,0.32,mg/L,
728,37,7/21/1981 12:20,NO3,0.5,mg N/L,
729,37,7/21/1981 12:20,NH4,0.37,mg N/L,
718,37,7/21/1981 12:20,SKN,0.7,mg/L,
721,37,7/21/1981 12:20,TOC,2,mg/L,
723,37,7/21/1981 12:20,SOC,2,mg/L,
724,37,7/21/1981 12:20,pH as H+,1.393766376,mol/L,
725,37,7/21/1981 12:20,SpCond,40,us/cm,
726,37,7/21/1981 12:20,Precip,0.77,in,
732,37,7/21/1981 12:20,pH,4.03,standard units,
720,37,7/21/1981 12:20,TSP,6,ug P/L,
730,37,7/21/1981 12:20,MRP,4,ug P/L,
727,37,7/21/1981 12:20,Pb,10,ug/L,
746,38,7/27/1981 12:40,NH4,0.32,mg N/L,
747,38,7/27/1981 12:40,NO3,0.4,mg N/L,
755,38,7/27/1981 12:40,NH4,0.21,mg N/L,
757,38,7/27/1981 12:40,NO2,0.3,mg N/L,
758,38,7/27/1981 12:40,NO3,0.49,mg N/L,
733,38,7/27/1981 12:40,Precip,0.79,in,
734,38,7/27/1981 12:40,pH,3.95,standard units,
735,38,7/27/1981 12:40,pH as H+,1.373715579,mol/L,
736,38,7/27/1981 12:40,SKN,0.26,mg/L,
737,38,7/27/1981 12:40,SKN,0.42,mg/L,
740,38,7/27/1981 12:40,TOC,1,mg/L,
743,38,7/27/1981 12:40,Precip,0.79,in,
744,38,7/27/1981 12:40,SOC,1,mg/L,
748,38,7/27/1981 12:40,BktVol,1555,mL,
751,38,7/27/1981 12:40,SpCond,53,us/cm,
752,38,7/27/1981 12:40,K,0.09,mg/L,
753,38,7/27/1981 12:40,Ca,0.1,mg/L,
759,38,7/27/1981 12:40,Mg,0.03,mg/L,
742,38,7/27/1981 12:40,TSP,4,ug P/L,
754,38,7/27/1981 12:40,MRP,2,ug P/L,
745,38,7/27/1981 12:40,Pb,10,ug/L,
756,38,7/27/1981 12:40,Pb,24,ug/L,
771,39,7/29/1981 12:45,NO3,0.43,mg N/L,
772,39,7/29/1981 12:45,NO3,0.5,mg N/L,
773,39,7/29/1981 12:45,NO2,0.15,mg N/L,
774,39,7/29/1981 12:45,NH4,0.18,mg N/L,
760,39,7/29/1981 12:45,Precip,0.98,in,
763,39,7/29/1981 12:45,TOC,2,mg/L,
765,39,7/29/1981 12:45,SOC,2,mg/L,
766,39,7/29/1981 12:45,SKN,0.26,mg/L,
767,39,7/29/1981 12:45,pH as H+,1.420695788,mol/L,
768,39,7/29/1981 12:45,pH,4.14,standard units,
769,39,7/29/1981 12:45,Precip,0.98,in,
776,39,7/29/1981 12:45,SpCond,40,us/cm,
779,39,7/29/1981 12:45,BktVol,1575,mL,
761,39,7/29/1981 12:45,TSP,5,ug P/L,
775,39,7/29/1981 12:45,MRP,3,ug P/L,
770,39,7/29/1981 12:45,Pb,10,ug/L,
794,40,8/12/1981 13:00,NO3,0.57,mg N/L,
802,40,8/12/1981 13:00,NH4,0.08,mg N/L,
803,40,8/12/1981 13:00,NH4,0.36,mg N/L,
804,40,8/12/1981 13:00,NO2,0.31,mg N/L,
805,40,8/12/1981 13:00,NO3,0.54,mg N/L,
780,40,8/12/1981 13:00,Precip,1.07,in,
781,40,8/12/1981 13:00,pH,3.86,standard units,
782,40,8/12/1981 13:00,pH as H+,1.350667183,mol/L,
783,40,8/12/1981 13:00,SKN,0.53,mg/L,
784,40,8/12/1981 13:00,SKN,0.44,mg/L,
787,40,8/12/1981 13:00,TOC,2,mg/L,
789,40,8/12/1981 13:00,Precip,1.07,in,
791,40,8/12/1981 13:00,SOC,2,mg/L,
795,40,8/12/1981 13:00,Ca,0.04,mg/L,
798,40,8/12/1981 13:00,SpCond,52,us/cm,
799,40,8/12/1981 13:00,K,0.03,mg/L,
800,40,8/12/1981 13:00,BktVol,1800,mL,
806,40,8/12/1981 13:00,Mg,0.01,mg/L,
790,40,8/12/1981 13:00,TSP,5,ug P/L,
801,40,8/12/1981 13:00,MRP,2,ug P/L,
792,40,8/12/1981 13:00,Pb,10,ug/L,
793,40,8/12/1981 13:00,Pb,9,ug/L,
820,41,8/16/1981 16:25,NH4,0.4,mg N/L,
821,41,8/16/1981 16:25,NO3,0.56,mg N/L,
830,41,8/16/1981 16:25,NH4,0.15,mg N/L,
831,41,8/16/1981 16:25,NO2,0.56,mg N/L,
832,41,8/16/1981 16:25,NO3,0.7,mg N/L,
807,41,8/16/1981 16:25,Precip,1.54,in,
808,41,8/16/1981 16:25,pH,4.66,standard units,
809,41,8/16/1981 16:25,pH as H+,1.539015448,mol/L,
810,41,8/16/1981 16:25,SKN,0.73,mg/L,
811,41,8/16/1981 16:25,SKN,0.4,mg/L,
812,41,8/16/1981 16:25,TOC,3,mg/L,
817,41,8/16/1981 16:25,Precip,1.54,in,
818,41,8/16/1981 16:25,SOC,2,mg/L,
822,41,8/16/1981 16:25,BktVol,2500,mL,
823,41,8/16/1981 16:25,Ca,0.09,mg/L,
826,41,8/16/1981 16:25,SpCond,56,us/cm,
827,41,8/16/1981 16:25,K,0.04,mg/L,
833,41,8/16/1981 16:25,Mg,0.01,mg/L,
816,41,8/16/1981 16:25,TSP,6,ug P/L,
829,41,8/16/1981 16:25,MRP,3,ug P/L,
819,41,8/16/1981 16:25,Pb,10,ug/L,
825,41,8/16/1981 16:25,Pb,17,ug/L,
839,42,9/8/1981 13:00,NO2,0.2,mg N/L,
845,42,9/8/1981 13:00,NH4,0.2,mg N/L,
836,42,9/8/1981 13:00,SKN,0.55,mg/L,
837,42,9/8/1981 13:00,pH as H+,1.398716881,mol/L,
838,42,9/8/1981 13:00,pH,4.05,standard units,
840,42,9/8/1981 13:00,Ca,0.14,mg/L,
841,42,9/8/1981 13:00,Mg,0.01,mg/L,
842,42,9/8/1981 13:00,K,0.05,mg/L,
843,42,9/8/1981 13:00,SpCond,45,us/cm,
856,43,9/9/1981 12:55,NH4,0.08,mg N/L,
865,43,9/9/1981 12:55,NO3,0.15,mg N/L,
848,43,9/9/1981 12:55,TOC,1,mg/L,
850,43,9/9/1981 12:55,SOC,1,mg/L,
851,43,9/9/1981 12:55,pH as H+,1.247032294,mol/L,
852,43,9/9/1981 12:55,pH,3.48,standard units,
853,43,9/9/1981 12:55,Precip,2.11,in,
855,43,9/9/1981 12:55,SKN,0.09,mg/L,
857,43,9/9/1981 12:55,Na,0.25,mg/L,
859,43,9/9/1981 12:55,Mg,0.05,mg/L,
860,43,9/9/1981 12:55,K,0.05,mg/L,
861,43,9/9/1981 12:55,SpCond,18,us/cm,
863,43,9/9/1981 12:55,Ca,0.25,mg/L,
864,43,9/9/1981 12:55,BktVol,3625,mL,
846,43,9/9/1981 12:55,TSP,4,ug P/L,
858,43,9/9/1981 12:55,MRP,2,ug P/L,
854,43,9/9/1981 12:55,Pb,5,ug/L,
866,44,9/23/1981 19:00,NO3,0.6,mg N/L,
879,44,9/23/1981 19:00,NO2,0.34,mg N/L,
880,44,9/23/1981 19:00,NO3,0.71,mg N/L,
881,44,9/23/1981 19:00,NH4,0.07,mg N/L,
884,44,9/23/1981 19:00,NH4,0.34,mg N/L,
868,44,9/23/1981 19:00,Precip,2.9,in,
869,44,9/23/1981 19:00,Precip,2.9,in,
870,44,9/23/1981 19:00,pH,4.3,standard units,
871,44,9/23/1981 19:00,pH as H+,1.458615023,mol/L,
873,44,9/23/1981 19:00,SOC,1,mg/L,
875,44,9/23/1981 19:00,TOC,2,mg/L,
878,44,9/23/1981 19:00,SKN,1,mg/L,
882,44,9/23/1981 19:00,BktVol,5000,mL,
883,44,9/23/1981 19:00,Ca,0.23,mg/L,
887,44,9/23/1981 19:00,SpCond,48,us/cm,
888,44,9/23/1981 19:00,Ca,0.25,mg/L,
889,44,9/23/1981 19:00,K,0.05,mg/L,
890,44,9/23/1981 19:00,Mg,0.01,mg/L,
891,44,9/23/1981 19:00,Mg,0.05,mg/L,
893,44,9/23/1981 19:00,Na,0.25,mg/L,
894,44,9/23/1981 19:00,K,0.04,mg/L,
877,44,9/23/1981 19:00,TSP,2,ug P/L,
892,44,9/23/1981 19:00,MRP,2,ug P/L,
867,44,9/23/1981 19:00,Pb,2,ug/L,
904,45,9/24/1981 17:40,NO3,0.13,mg N/L,
905,45,9/24/1981 17:40,NH4,0.086,mg N/L,
897,45,9/24/1981 17:40,TOC,1,mg/L,
899,45,9/24/1981 17:40,SOC,1,mg/L,
900,45,9/24/1981 17:40,SKN,0.13,mg/L,
901,45,9/24/1981 17:40,pH as H+,1.435084525,mol/L,
902,45,9/24/1981 17:40,pH,4.2,standard units,
907,45,9/24/1981 17:40,SpCond,20,us/cm,
909,45,9/24/1981 17:40,BktVol,595,mL,
910,45,9/24/1981 17:40,Precip,0.37,in,
895,45,9/24/1981 17:40,TSP,7,ug P/L,
906,45,9/24/1981 17:40,MRP,5,ug P/L,
903,45,9/24/1981 17:40,Pb,5,ug/L,
924,46,10/19/1981 14:45,NO3,0.61,mg N/L,
925,46,10/19/1981 14:45,NO3,0.56,mg N/L,
933,46,10/19/1981 14:45,NH4,0.53,mg N/L,
934,46,10/19/1981 14:45,NH4,0.3,mg N/L,
935,46,10/19/1981 14:45,NO2,0.42,mg N/L,
911,46,10/19/1981 14:45,Precip,1.89,in,
912,46,10/19/1981 14:45,pH,3.9,standard units,
913,46,10/19/1981 14:45,pH as H+,1.360976553,mol/L,
914,46,10/19/1981 14:45,SKN,0.94,mg/L,
915,46,10/19/1981 14:45,SKN,0.42,mg/L,
916,46,10/19/1981 14:45,TOC,1,mg/L,
920,46,10/19/1981 14:45,Precip,1.89,in,
921,46,10/19/1981 14:45,SOC,1,mg/L,
926,46,10/19/1981 14:45,BktVol,2970,mL,
927,46,10/19/1981 14:45,Ca,0.26,mg/L,
929,46,10/19/1981 14:45,SpCond,44,us/cm,
931,46,10/19/1981 14:45,Mg,0.005,mg/L,
936,46,10/19/1981 14:45,K,0.5,mg/L,
923,46,10/19/1981 14:45,TSP,5,ug P/L,
932,46,10/19/1981 14:45,MRP,2,ug P/L,
922,46,10/19/1981 14:45,Pb,16,ug/L,
938,47,10/28/1981 13:45,NO3,0.18,mg N/L,
948,47,10/28/1981 13:45,NO3,0.24,mg N/L,
950,47,10/28/1981 13:45,NO2,0.2,mg N/L,
952,47,10/28/1981 13:45,NH4,0.1,mg N/L,
957,47,10/28/1981 13:45,NH4,0.043,mg N/L,
937,47,10/28/1981 13:45,pH as H+,1.446918983,mol/L,
940,47,10/28/1981 13:45,Precip,3.15,in,
941,47,10/28/1981 13:45,pH,4.25,standard units,
942,47,10/28/1981 13:45,SKN,0.16,mg/L,
945,47,10/28/1981 13:45,TOC,4,mg/L,
949,47,10/28/1981 13:45,SOC,1,mg/L,
951,47,10/28/1981 13:45,Precip,3.15,in,
953,47,10/28/1981 13:45,BktVol,5340,mL,
954,47,10/28/1981 13:45,Ca,0.03,mg/L,
955,47,10/28/1981 13:45,Ca,0.25,mg/L,
958,47,10/28/1981 13:45,SpCond,20,us/cm,
960,47,10/28/1981 13:45,K,0.05,mg/L,
961,47,10/28/1981 13:45,Mg,0.05,mg/L,
962,47,10/28/1981 13:45,Mg,0.05,mg/L,
964,47,10/28/1981 13:45,Na,0.25,mg/L,
965,47,10/28/1981 13:45,K,0.04,mg/L,
943,47,10/28/1981 13:45,TSP,4,ug P/L,
963,47,10/28/1981 13:45,MRP,2,ug P/L,
939,47,10/28/1981 13:45,Pb,5,ug/L,
970,48,11/19/1981 19:00,NO2,0.36,mg N/L,
976,48,11/19/1981 19:00,NH4,0.2,mg N/L,
967,48,11/19/1981 19:00,pH as H+,1.294727168,mol/L,
968,48,11/19/1981 19:00,pH,3.65,standard units,
971,48,11/19/1981 19:00,K,0.05,mg/L,
972,48,11/19/1981 19:00,Mg,0.03,mg/L,
975,48,11/19/1981 19:00,Ca,0.12,mg/L,
989,49,11/25/1981 14:00,NO3,0.75,mg N/L,
990,49,11/25/1981 14:00,NO3,0.92,mg N/L,
991,49,11/25/1981 14:00,NO2,0.8,mg N/L,
992,49,11/25/1981 14:00,NH4,0.42,mg N/L,
977,49,11/25/1981 14:00,pH,3.8,standard units,
981,49,11/25/1981 14:00,TOC,3,mg/L,
983,49,11/25/1981 14:00,SOC,3,mg/L,
984,49,11/25/1981 14:00,SKN,1.2,mg/L,
985,49,11/25/1981 14:00,pH as H+,1.335001067,mol/L,
986,49,11/25/1981 14:00,Precip,0.65,in,
994,49,11/25/1981 14:00,SpCond,48,us/cm,
996,49,11/25/1981 14:00,BktVol,840,mL,
997,49,11/25/1981 14:00,Precip,0.65,in,
978,49,11/25/1981 14:00,TSP,12,ug P/L,
993,49,11/25/1981 14:00,MRP,9,ug P/L,
988,49,11/25/1981 14:00,Pb,20,ug/L,
1001,50,12/14/1981 14:00,NO3,0.93,mg N/L,
1002,50,12/14/1981 14:00,NO2,0.22,mg N/L,
999,50,12/14/1981 14:00,pH as H+,1.435084525,mol/L,
1000,50,12/14/1981 14:00,pH,4.2,standard units,
1003,50,12/14/1981 14:00,SpCond,62,us/cm,
1011,51,12/21/1981 21:30,NO3,0.56,mg N/L,
1012,51,12/21/1981 21:30,NO2,0.01,mg N/L,
1018,51,12/21/1981 21:30,NH4,0.21,mg N/L,
1009,51,12/21/1981 21:30,pH as H+,1.458615023,mol/L,
1010,51,12/21/1981 21:30,pH,4.3,standard units,
1013,51,12/21/1981 21:30,K,0.03,mg/L,
1014,51,12/21/1981 21:30,Mg,0.18,mg/L,
1015,51,12/21/1981 21:30,SpCond,24,us/cm,
1017,51,12/21/1981 21:30,Ca,0.09,mg/L,
1019,52,1/5/1982 14:15,NO3,0.16,mg N/L,
1032,52,1/5/1982 14:15,NO3,0.24,mg N/L,
1034,52,1/5/1982 14:15,NH4,0.061,mg N/L,
1043,52,1/5/1982 14:15,NH4,0.02,mg N/L,
1021,52,1/5/1982 14:15,Precip,2.22,in,
1022,52,1/5/1982 14:15,Precip,2.22,in,
1023,52,1/5/1982 14:15,pH,4.5,standard units,
1024,52,1/5/1982 14:15,pH,4.5,standard units,
1025,52,1/5/1982 14:15,pH as H+,1.504077397,mol/L,
1026,52,1/5/1982 14:15,pH as H+,1.504077397,mol/L,
1027,52,1/5/1982 14:15,SKN,0.11,mg/L,
1028,52,1/5/1982 14:15,SOC,1,mg/L,
1030,52,1/5/1982 14:15,TOC,1,mg/L,
1036,52,1/5/1982 14:15,Na,0.25,mg/L,
1037,52,1/5/1982 14:15,BktVol,3688,mL,
1038,52,1/5/1982 14:15,BktVol,3688,mL,
1039,52,1/5/1982 14:15,Ca,0.04,mg/L,
1040,52,1/5/1982 14:15,Ca,0.5,mg/L,
1044,52,1/5/1982 14:15,K,0.02,mg/L,
1045,52,1/5/1982 14:15,K,0.01,mg/L,
1046,52,1/5/1982 14:15,Mg,0.17,mg/L,
1047,52,1/5/1982 14:15,Mg,0.05,mg/L,
1049,52,1/5/1982 14:15,Na,0.06,mg/L,
1033,52,1/5/1982 14:15,TSP,4,ug P/L,
1048,52,1/5/1982 14:15,MRP,3,ug P/L,
1020,52,1/5/1982 14:15,Pb,5,ug/L,
1051,53,1/28/1982 14:15,NO3,0.27,mg N/L,
1052,53,1/28/1982 14:15,NO3,0.19,mg N/L,
1063,53,1/28/1982 14:15,NH4,0.043,mg N/L,
1065,53,1/28/1982 14:15,NH4,0.07,mg N/L,
1054,53,1/28/1982 14:15,Precip,1.99,in,
1055,53,1/28/1982 14:15,Precip,1.99,in,
1056,53,1/28/1982 14:15,pH,4.7,standard units,
1057,53,1/28/1982 14:15,SOC,1,mg/L,
1058,53,1/28/1982 14:15,pH as H+,1.547562509,mol/L,
1059,53,1/28/1982 14:15,pH as H+,1.547562509,mol/L,
1061,53,1/28/1982 14:15,TOC,2,mg/L,
1064,53,1/28/1982 14:15,pH,4.7,standard units,
1067,53,1/28/1982 14:15,Na,0.67,mg/L,
1068,53,1/28/1982 14:15,Na,0.5,mg/L,
1069,53,1/28/1982 14:15,BktVol,2230,mL,
1070,53,1/28/1982 14:15,BktVol,2230,mL,
1071,53,1/28/1982 14:15,Ca,0.24,mg/L,
1074,53,1/28/1982 14:15,Ca,0.5,mg/L,
1075,53,1/28/1982 14:15,SpCond,12,us/cm,
1076,53,1/28/1982 14:15,K,0.02,mg/L,
1077,53,1/28/1982 14:15,K,0.1,mg/L,
1078,53,1/28/1982 14:15,Mg,0.19,mg/L,
1079,53,1/28/1982 14:15,Mg,0.1,mg/L,
1081,53,1/28/1982 14:15,SpCond,12,us/cm,
1066,53,1/28/1982 14:15,TSP,3,ug P/L,
1080,53,1/28/1982 14:15,MRP,3,ug P/L,
1053,53,1/28/1982 14:15,Pb,12,ug/L,
1083,54,2/1/1982 18:00,NO3,0.29,mg N/L,
1084,54,2/1/1982 18:00,NO3,0.24,mg N/L,
1097,54,2/1/1982 18:00,NH4,0.06,mg N/L,
1100,54,2/1/1982 18:00,NH4,0.03,mg N/L,
1082,54,2/1/1982 18:00,pH,4.35,standard units,
1086,54,2/1/1982 18:00,Precip,1.71,in,
1087,54,2/1/1982 18:00,Precip,1.71,in,
1088,54,2/1/1982 18:00,pH,4.35,standard units,
1090,54,2/1/1982 18:00,pH as H+,1.470175845,mol/L,
1091,54,2/1/1982 18:00,SKN,0.11,mg/L,
1092,54,2/1/1982 18:00,SOC,1,mg/L,
1094,54,2/1/1982 18:00,TOC,2,mg/L,
1096,54,2/1/1982 18:00,pH as H+,1.470175845,mol/L,
1098,54,2/1/1982 18:00,Na,0.25,mg/L,
1099,54,2/1/1982 18:00,Na,0.19,mg/L,
1101,54,2/1/1982 18:00,BktVol,3152,mL,
1102,54,2/1/1982 18:00,Ca,0.07,mg/L,
1103,54,2/1/1982 18:00,Ca,0.25,mg/L,
1106,54,2/1/1982 18:00,BktVol,3152,mL,
1107,54,2/1/1982 18:00,SpCond,22,us/cm,
1108,54,2/1/1982 18:00,K,0.04,mg/L,
1109,54,2/1/1982 18:00,K,0.1,mg/L,
1111,54,2/1/1982 18:00,Mg,0.05,mg/L,
1113,54,2/1/1982 18:00,SpCond,22,us/cm,
1095,54,2/1/1982 18:00,TSP,3,ug P/L,
1112,54,2/1/1982 18:00,MRP,2,ug P/L,
1085,54,2/1/1982 18:00,Pb,10,ug/L,
1126,55,2/5/1982 14:00,NO3,0.11,mg N/L,
1128,55,2/5/1982 14:00,NH4,0.021,mg N/L,
1134,55,2/5/1982 14:00,NO3,0.17,mg N/L,
1139,55,2/5/1982 14:00,NH4,0.02,mg N/L,
1114,55,2/5/1982 14:00,Precip,1.59,in,
1115,55,2/5/1982 14:00,Precip,1.59,in,
1116,55,2/5/1982 14:00,pH,4.5,standard units,
1117,55,2/5/1982 14:00,pH,4.5,standard units,
1118,55,2/5/1982 14:00,pH as H+,1.504077397,mol/L,
1119,55,2/5/1982 14:00,TOC,1,mg/L,
1120,55,2/5/1982 14:00,SOC,1,mg/L,
1125,55,2/5/1982 14:00,pH as H+,1.504077397,mol/L,
1127,55,2/5/1982 14:00,BktVol,2850,mL,
1129,55,2/5/1982 14:00,BktVol,2850,mL,
1130,55,2/5/1982 14:00,Ca,0.23,mg/L,
1133,55,2/5/1982 14:00,SpCond,24,us/cm,
1135,55,2/5/1982 14:00,K,0.06,mg/L,
1136,55,2/5/1982 14:00,Mg,0.18,mg/L,
1138,55,2/5/1982 14:00,Na,0.2,mg/L,
1140,55,2/5/1982 14:00,SpCond,24,us/cm,
1122,55,2/5/1982 14:00,TSP,3,ug P/L,
1137,55,2/5/1982 14:00,MRP,1,ug P/L,
1124,55,2/5/1982 14:00,Pb,5,ug/L,
1143,56,3/1/1982 12:30,NH4,0.13,mg N/L,
1141,56,3/1/1982 12:30,pH as H+,1.373715579,mol/L,
1144,56,3/1/1982 12:30,Na,0.8,mg/L,
1145,56,3/1/1982 12:30,pH,3.95,standard units,
1146,56,3/1/1982 12:30,K,0.05,mg/L,
1147,56,3/1/1982 12:30,SpCond,44,us/cm,
1149,56,3/1/1982 12:30,Ca,0.53,mg/L,
1150,56,3/1/1982 12:30,Mg,0.2,mg/L,
1163,57,3/10/1982 18:30,NO3,0.59,mg N/L,
1165,57,3/10/1982 18:30,NH4,0.14,mg N/L,
1166,57,3/10/1982 18:30,NO3,0.57,mg N/L,
1175,57,3/10/1982 18:30,NH4,0.11,mg N/L,
1151,57,3/10/1982 18:30,Precip,1.52,in,
1152,57,3/10/1982 18:30,Precip,1.52,in,
1153,57,3/10/1982 18:30,pH,4.1,standard units,
1154,57,3/10/1982 18:30,pH,4.1,standard units,
1155,57,3/10/1982 18:30,pH as H+,1.410986974,mol/L,
1156,57,3/10/1982 18:30,SOC,1,mg/L,
1157,57,3/10/1982 18:30,SKN,0.22,mg/L,
1158,57,3/10/1982 18:30,TOC,1,mg/L,
1162,57,3/10/1982 18:30,pH as H+,1.410986974,mol/L,
1167,57,3/10/1982 18:30,BktVol,2330,mL,
1168,57,3/10/1982 18:30,Ca,0.27,mg/L,
1171,57,3/10/1982 18:30,SpCond,30,us/cm,
1172,57,3/10/1982 18:30,BktVol,2330,mL,
1173,57,3/10/1982 18:30,K,0.04,mg/L,
1174,57,3/10/1982 18:30,Mg,0.09,mg/L,
1177,57,3/10/1982 18:30,Na,0.27,mg/L,
1178,57,3/10/1982 18:30,SpCond,30,us/cm,
1160,57,3/10/1982 18:30,TSP,9,ug P/L,
1176,57,3/10/1982 18:30,MRP,6,ug P/L,
1161,57,3/10/1982 18:30,Pb,14,ug/L,
1192,58,3/18/1982 14:15,NO3,0.37,mg N/L,
1193,58,3/18/1982 14:15,NH4,0.12,mg N/L,
1194,58,3/18/1982 14:15,NH4,0.15,mg N/L,
1196,58,3/18/1982 14:15,NO3,0.41,mg N/L,
1179,58,3/18/1982 14:15,Precip,1.05,in,
1180,58,3/18/1982 14:15,Precip,1.05,in,
1181,58,3/18/1982 14:15,pH,4.4,standard units,
1182,58,3/18/1982 14:15,pH,4.4,standard units,
1183,58,3/18/1982 14:15,pH as H+,1.481604541,mol/L,
1184,58,3/18/1982 14:15,SOC,1,mg/L,
1185,58,3/18/1982 14:15,SKN,0.19,mg/L,
1187,58,3/18/1982 14:15,TOC,2,mg/L,
1191,58,3/18/1982 14:15,pH as H+,1.481604541,mol/L,
1195,58,3/18/1982 14:15,BktVol,1565,mL,
1197,58,3/18/1982 14:15,Ca,0.37,mg/L,
1200,58,3/18/1982 14:15,BktVol,1565,mL,
1201,58,3/18/1982 14:15,SpCond,20,us/cm,
1202,58,3/18/1982 14:15,K,0.04,mg/L,
1203,58,3/18/1982 14:15,Mg,0.12,mg/L,
1205,58,3/18/1982 14:15,Na,0.17,mg/L,
1206,58,3/18/1982 14:15,SpCond,20,us/cm,
1190,58,3/18/1982 14:15,TSP,6,ug P/L,
1204,58,3/18/1982 14:15,MRP,3,ug P/L,
1189,58,3/18/1982 14:15,Pb,11,ug/L,
1214,59,3/26/1982 20:00,NO3,0.93,mg N/L,
1217,59,3/26/1982 20:00,NH4,0.32,mg N/L,
